100,824.000000
200,154.000000
300,154.000000
400,168.000000
500,168.000000
600,154.000000
700,182.000000
800,186.000000
900,192.000000
1000,294.000000
1100,298.000000
1200,250.000000
1300,184.000000
1400,184.000000
1500,156.000000
1600,192.000000
1700,154.000000
1800,174.000000
1900,186.000000
2000,166.000000
2100,170.000000
2200,192.000000
2300,168.000000
2400,28.000000
2500,20.000000
2600,42.000000
2700,20.000000
2800,24.000000
2900,20.000000
3000,22.000000
3100,26.000000
3200,20.000000
3300,22.000000
3400,36.000000
3500,22.000000
3600,24.000000
3700,14.000000
3800,14.000000
3900,26.000000
4000,20.000000
4100,22.000000
4200,18.000000
4300,22.000000
4400,40.000000
4500,20.000000
4600,20.000000
4700,44.000000
4800,84.000000
4900,22.000000
5000,30.000000
5100,20.000000
5200,20.000000
5300,28.000000
5400,30.000000
5500,18.000000
5600,22.000000
5700,20.000000
5800,36.000000
5900,30.000000
6000,34.000000
6100,38.000000
6200,24.000000
6300,32.000000
6400,26.000000
6500,28.000000
6600,68.000000
6700,24.000000
6800,24.000000
6900,96.000000
7000,24.000000
7100,22.000000
7200,24.000000
7300,26.000000
7400,34.000000
7500,24.000000
7600,26.000000
7700,32.000000
7800,24.000000
7900,22.000000
8000,20.000000
8100,20.000000
8200,24.000000
8300,18.000000
8400,34.000000
8500,20.000000
8600,22.000000
8700,36.000000
8800,22.000000
8900,18.000000
9000,70.000000
9100,26.000000
9200,24.000000
9300,74.000000
9400,22.000000
9500,20.000000
9600,22.000000
9700,24.000000
9800,22.000000
9900,30.000000
