100,5492.000000
200,7888.000000
300,11962.000000
400,18826.000000
500,20012.000000
600,24208.000000
700,33418.000000
800,36474.000000
900,41384.000000
1000,46780.000000
1100,50096.000000
1200,56534.000000
1300,62122.000000
1400,53460.000000
1500,60570.000000
1600,61580.000000
1700,66344.000000
1800,70220.000000
1900,74060.000000
2000,80766.000000
2100,84464.000000
2200,88704.000000
2300,93006.000000
2400,95218.000000
2500,96430.000000
2600,98808.000000
2700,103898.000000
2800,110492.000000
2900,113428.000000
3000,125698.000000
3100,121968.000000
3200,127554.000000
3300,129946.000000
3400,130782.000000
3500,140008.000000
3600,141974.000000
3700,177552.000000
3800,151294.000000
3900,188706.000000
4000,152488.000000
4100,157346.000000
4200,161558.000000
4300,165098.000000
4400,169708.000000
4500,178452.000000
4600,179716.000000
4700,183678.000000
4800,187938.000000
4900,189582.000000
5000,200940.000000
5100,206654.000000
5200,204352.000000
5300,208920.000000
5400,212944.000000
5500,224552.000000
5600,248960.000000
5700,234040.000000
5800,226278.000000
5900,228382.000000
6000,235532.000000
6100,238880.000000
6200,240750.000000
6300,248100.000000
6400,269660.000000
6500,248922.000000
6600,264130.000000
6700,267154.000000
6800,266036.000000
6900,285062.000000
7000,282918.000000
7100,298134.000000
7200,283624.000000
7300,282306.000000
7400,294092.000000
7500,319376.000000
7600,319218.000000
7700,417414.000000
7800,319446.000000
7900,311598.000000
8000,313134.000000
8100,309514.000000
8200,318944.000000
8300,321144.000000
8400,326008.000000
8500,324850.000000
8600,328572.000000
8700,333172.000000
8800,335000.000000
8900,352082.000000
9000,348560.000000
9100,374382.000000
9200,359680.000000
9300,365768.000000
9400,359270.000000
9500,398210.000000
9600,383524.000000
9700,374094.000000
9800,400978.000000
9900,414104.000000
